2024-07-16T08:23:51.503723+00:00;Savanoriai;38
2024-07-16T08:23:51.503723+00:00;Žalgirio arena;30
2024-07-16T08:23:51.503723+00:00;Pilaitė;17
2024-07-16T08:23:51.503723+00:00;Antakalnis;17
2024-07-16T08:23:51.503723+00:00;Fabijoniškės;24
2024-07-16T08:23:51.503723+00:00;Perkūnkiemis;26
2024-07-16T08:23:51.503723+00:00;Banginis;26
2024-07-16T08:23:51.503723+00:00;Europa;23
2024-07-16T08:23:51.503723+00:00;Vienuolis;32
2024-07-16T08:26:52.950945+00:00;Šilainiai;36
2024-07-16T08:26:52.950945+00:00;Savanoriai;38
2024-07-16T08:26:52.950945+00:00;Žalgirio arena;31
2024-07-16T08:26:52.950945+00:00;Pilaitė;17
2024-07-16T08:26:52.950945+00:00;Antakalnis;17
2024-07-16T08:26:52.950945+00:00;Fabijoniškės;24
2024-07-16T08:26:52.950945+00:00;Perkūnkiemis;28
2024-07-16T08:26:52.950945+00:00;Banginis;24
2024-07-16T08:26:52.950945+00:00;Europa;24
2024-07-16T08:26:52.950945+00:00;Vienuolis;30
2024-07-16T08:29:54.319632+00:00;Šilainiai;36
2024-07-16T08:29:54.319632+00:00;Savanoriai;39
2024-07-16T08:29:54.319632+00:00;Žalgirio arena;31
2024-07-16T08:29:54.319632+00:00;Pilaitė;19
2024-07-16T08:29:54.319632+00:00;Antakalnis;17
2024-07-16T08:29:54.319632+00:00;Fabijoniškės;24
2024-07-16T08:29:54.319632+00:00;Perkūnkiemis;28
2024-07-16T08:29:54.319632+00:00;Banginis;24
2024-07-16T08:29:54.319632+00:00;Europa;25
2024-07-16T08:29:54.319632+00:00;Vienuolis;30
2024-07-16T08:32:55.689473+00:00;Šilainiai;36
2024-07-16T08:32:55.689473+00:00;Savanoriai;40
2024-07-16T08:32:55.689473+00:00;Žalgirio arena;32
2024-07-16T08:32:55.689473+00:00;Pilaitė;19
2024-07-16T08:32:55.689473+00:00;Antakalnis;16
2024-07-16T08:32:55.689473+00:00;Fabijoniškės;24
2024-07-16T08:32:55.689473+00:00;Perkūnkiemis;27
2024-07-16T08:32:55.689473+00:00;Banginis;24
2024-07-16T08:32:55.689473+00:00;Europa;26
2024-07-16T08:32:55.689473+00:00;Vienuolis;31
2024-07-16T08:35:57.100192+00:00;Šilainiai;36
2024-07-16T08:35:57.100192+00:00;Savanoriai;40
2024-07-16T08:35:57.100192+00:00;Žalgirio arena;32
2024-07-16T08:35:57.100192+00:00;Pilaitė;20
2024-07-16T08:35:57.100192+00:00;Antakalnis;17
2024-07-16T08:35:57.100192+00:00;Fabijoniškės;23
2024-07-16T08:35:57.100192+00:00;Perkūnkiemis;27
2024-07-16T08:35:57.100192+00:00;Banginis;23
2024-07-16T08:35:57.100192+00:00;Europa;25
2024-07-16T08:35:57.100192+00:00;Vienuolis;32
2024-07-16T08:38:58.542471+00:00;Šilainiai;36
2024-07-16T08:38:58.542471+00:00;Savanoriai;40
2024-07-16T08:38:58.542471+00:00;Žalgirio arena;32
2024-07-16T08:38:58.542471+00:00;Pilaitė;20
2024-07-16T08:38:58.542471+00:00;Antakalnis;17
2024-07-16T08:38:58.542471+00:00;Fabijoniškės;24
2024-07-16T08:38:58.542471+00:00;Perkūnkiemis;29
2024-07-16T08:38:58.542471+00:00;Banginis;23
2024-07-16T08:38:58.542471+00:00;Europa;26
2024-07-16T08:38:58.542471+00:00;Vienuolis;32
2024-07-16T08:41:59.900011+00:00;Šilainiai;35
2024-07-16T08:41:59.900011+00:00;Savanoriai;40
2024-07-16T08:41:59.900011+00:00;Žalgirio arena;33
2024-07-16T08:41:59.900011+00:00;Pilaitė;20
2024-07-16T08:41:59.900011+00:00;Antakalnis;17
2024-07-16T08:41:59.900011+00:00;Fabijoniškės;25
2024-07-16T08:41:59.900011+00:00;Perkūnkiemis;29
2024-07-16T08:41:59.900011+00:00;Banginis;24
2024-07-16T08:41:59.900011+00:00;Europa;26
2024-07-16T08:41:59.900011+00:00;Vienuolis;34
2024-07-16T08:45:01.359753+00:00;Šilainiai;36
2024-07-16T08:45:01.359753+00:00;Savanoriai;40
2024-07-16T08:45:01.359753+00:00;Žalgirio arena;34
2024-07-16T08:45:01.359753+00:00;Pilaitė;20
2024-07-16T08:45:01.359753+00:00;Antakalnis;18
2024-07-16T08:45:01.359753+00:00;Fabijoniškės;25
2024-07-16T08:45:01.359753+00:00;Perkūnkiemis;30
2024-07-16T08:45:01.359753+00:00;Banginis;26
2024-07-16T08:45:01.359753+00:00;Europa;27
2024-07-16T08:45:01.359753+00:00;Vienuolis;36
2024-07-16T08:48:02.916081+00:00;Šilainiai;37
2024-07-16T08:48:02.916081+00:00;Savanoriai;41
2024-07-16T08:48:02.916081+00:00;Žalgirio arena;34
2024-07-16T08:48:02.916081+00:00;Pilaitė;19
2024-07-16T08:48:02.916081+00:00;Antakalnis;17
2024-07-16T08:48:02.916081+00:00;Fabijoniškės;26
2024-07-16T08:48:02.916081+00:00;Perkūnkiemis;30
2024-07-16T08:48:02.916081+00:00;Banginis;27
2024-07-16T08:48:02.916081+00:00;Europa;28
2024-07-16T08:48:02.916081+00:00;Vienuolis;39
2024-07-16T08:51:04.339314+00:00;Šilainiai;36
2024-07-16T08:51:04.339314+00:00;Savanoriai;41
2024-07-16T08:51:04.339314+00:00;Žalgirio arena;34
2024-07-16T08:51:04.339314+00:00;Pilaitė;19
2024-07-16T08:51:04.339314+00:00;Antakalnis;17
2024-07-16T08:51:04.339314+00:00;Fabijoniškės;26
2024-07-16T08:51:04.339314+00:00;Perkūnkiemis;29
2024-07-16T08:51:04.339314+00:00;Banginis;27
